author_name,university_name,homepage,source_file
Anuj Dawar,University of Cambridge,https://www.cl.cam.ac.uk/~ad260,csrankings-a.csv
Anuj Karpatne,Virginia Tech,https://people.cs.vt.edu/karpatne,csrankings-a.csv
Anuj Pathania,University of Amsterdam,https://staff.fnwi.uva.nl/a.pathania,csrankings-a.csv
Anuja T. Dharmarathne,Monash University,https://research.monash.edu/en/persons/anuja-thimali-dharmaratne,csrankings-a.csv
Anujan Varma,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/people/varma,csrankings-a.csv
Anup Basu,University of Alberta,https://webdocs.cs.ualberta.ca/~anup,csrankings-a.csv
Anup Bhattacharya,NISER,https://sites.google.com/site/anupbtcs,csrankings-a.csv
Anup Kumar,University of Louisville,http://louisville.edu/speed/people/faculty/kumarAnup,csrankings-a.csv
Anup Rao 0001,University of Washington,http://homes.cs.washington.edu/~anuprao,csrankings-a.csv
Anupam Basu,IIT Kharagpur,http://cse.iitkgp.ac.in/~debmalya/AB_website,csrankings-a.csv
Anupam Biswas,National Institute of Technology Silchar,http://cs.nits.ac.in/anupam,csrankings-a.csv
Anupam Chattopadhyay,Nanyang Technological University,https://dr.ntu.edu.sg/cris/rp/rp01076,csrankings-a.csv
Anupam Das 0001,North Carolina State University,https://www.anupamdas.org,csrankings-a.csv
Anupam Das 0002,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/academic-staff/das-anupam.aspx,csrankings-a.csv
Anupam Datta,Carnegie Mellon University,http://www.andrew.cmu.edu/user/danupam,csrankings-a.csv
Anupam Gupta 0001,New York University,http://www.cs.cmu.edu/~anupamg,csrankings-a.csv
Anupam Joshi,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/~joshi,csrankings-a.csv
Anupam Sobti,Plaksha University,https://anupamsobti.github.io,csrankings-a.csv
Anura P. Jayasumana,Colorado State University,https://www.engr.colostate.edu/~anura,csrankings-a.csv
Anurag K. Srivastava 0001,West Virginia University,https://directory.statler.wvu.edu/faculty-staff-directory/anurag-srivastava,csrankings-a.csv
Anurag Khandelwal,Yale University,http://anuragkhandelwal.com,csrankings-a.csv
Anurag Mittal,IIT Madras,http://www.cse.iitm.ac.in/~amittal,csrankings-a.csv
Anurag Srivastava 0001,West Virginia University,https://directory.statler.wvu.edu/faculty-staff-directory/anurag-srivastava,csrankings-a.csv
Anuran Makur,Purdue University,https://www.cs.purdue.edu/homes/amakur,csrankings-a.csv
Anusha I. Withana,University of Sydney,https://sydney.edu.au/engineering/people/anusha.withana,csrankings-a.csv
Anusha Indrajith Withana,University of Sydney,https://sydney.edu.au/engineering/people/anusha.withana,csrankings-a.csv
Anwar Haque,Western University,https://www.csd.uwo.ca/news/anwar_haque.html,csrankings-a.csv
Anwitaman Datta,Nanyang Technological University,https://www3.ntu.edu.sg/home/anwitaman,csrankings-a.csv
Anxiao Andrew Jiang,Texas A&M University,http://faculty.cse.tamu.edu/ajiang,csrankings-a.csv
Anxiao Jiang,Texas A&M University,http://faculty.cse.tamu.edu/ajiang,csrankings-a.csv
Anya Helene Bagge,University of Bergen,https://www.ii.uib.no/~anya,csrankings-a.csv
Anyi Liu,Oakland University,http://secs.oakland.edu/~anyiliu,csrankings-a.csv
Anys Bacha,University of Michigan-Dearborn,https://umdearborn.edu/users/anysbacha,csrankings-a.csv
Ao Ren,Chongqing University,http://www.cs.cqu.edu.cn/info/1322/5178.htm,csrankings-a.csv
Ao Zhou 0001,BUPT,https://scs.bupt.edu.cn/info/1287/2704.htm,csrankings-a.csv
Aonghus Lawlor,University College Dublin,https://people.ucd.ie/aonghus.lawlor,csrankings-a.csv
Apan Qasem,Texas State University,http://www.cs.txstate.edu/~aq10,csrankings-a.csv
Aparna Bharati,Lehigh University,https://sites.google.com/view/aparna-bharati,csrankings-a.csv
Aparna Chandramowlishwaran,Univ. of California - Irvine,https://hpcforge.eng.uci.edu,csrankings-a.csv
Aphrodite Galata,University of Manchester,http://www.cs.manchester.ac.uk/about-us/staff/profile/?ea=A.Galata,csrankings-a.csv
Aphrodite Tsalgatidou,University of Athens,http://cgi.di.uoa.gr/~afrodite,csrankings-a.csv
Apostolis Zarras,TU Delft,https://www.tudelft.nl/en/staff/a.zarras,csrankings-a.csv
Apostolos Gerasoulis,Rutgers University,https://www.cs.rutgers.edu/~gerasoul,csrankings-a.csv
Apostolos Meliones,University of Piraeus,https://www.ds.unipi.gr/en/faculty/meliones-en,csrankings-a.csv
Apostolos Traganitis,University of Crete,https://www.csd.uoc.gr/index.jsp?custom=apostolos_traganitis,csrankings-a.csv
Apostolos V. Zarras,University of Ioannina,https://cs.uoi.gr/~zarras,csrankings-a.csv
Apostolos Zarras,TU Delft,https://www.tudelft.nl/en/staff/a.zarras,csrankings-a.csv
Appie van de Liefvoort,University of Missouri - Kansas City,http://umkc.academia.edu/appieLiefvoort,csrankings-a.csv
Apu Kapadia,Indiana University,http://www.cs.indiana.edu/~kapadia,csrankings-a.csv
Apurva Mudgal,IIT Ropar,http://www.iitrpr.ac.in/cse/apurva,csrankings-a.csv
Aqueasha Martin-Hammond,IUPUI,https://soic.iupui.edu/people/aqueasha-martin-hammond,csrankings-a.csv
Aquinas Hobor,National University of Singapore,https://www.comp.nus.edu.sg/~hobor,csrankings-a.csv
Arabella Sinclair,University of Aberdeen,https://www.abdn.ac.uk/people/arabella.sinclair,csrankings-a.csv
Aram Ter-Sarkisov,City University of London,https://www.city.ac.uk/people/academics/alex-aram-ter-sarkisov,csrankings-a.csv
Arambam James Singh,IIT Delhi,https://jamesarambam.me,csrankings-a.csv
Arani Bhattacharya,IIIT Delhi,https://www.iiitd.ac.in/arani,csrankings-a.csv
Arash Eshghi,Heriot-Watt University,https://www.hw.ac.uk/staff/uk/macs/arash-eshghi.htm,csrankings-a.csv
Arash Rafiey,Indiana State University,http://cs.indstate.edu/info/people.php,csrankings-a.csv
Arash Shaghaghi,UNSW,https://research.unsw.edu.au/people/dr-arash-shaghaghi,csrankings-a.csv
Arash Termehchy,Oregon State University,http://eecs.oregonstate.edu/people/termehchy-arash,csrankings-a.csv
Aravind Prakash,Binghamton University,https://www.binghamton.edu/cs/people/aprakash.html,csrankings-a.csv
Aravind Srinivasan,University of Maryland - College Park,https://www.cs.umd.edu/~srin,csrankings-a.csv
Aravindan Vijayaraghavan,Northwestern University,http://www.eecs.northwestern.edu/~aravindv,csrankings-a.csv
Arcangelo Castiglione,University of Salerno,https://docenti.unisa.it/026260/home,csrankings-a.csv
Archan Misra,Singapore Management University,https://www.smu.edu.sg/faculty/profile/9632/Archan-MISRA,csrankings-a.csv
Archit Somani,Shiv Nadar University,https://www.snu.edu.in/schools/school-of-engineering/faculty/archit-somani,csrankings-a.csv
Archontis Politis,Tampere University,https://www.tuni.fi/en/archontis-politis,csrankings-a.csv
Arcot Sowmya,UNSW,http://www.cse.unsw.edu.au/~sowmya,csrankings-a.csv
Arda Yurdakul,Boğaziçi University,https://www.cmpe.boun.edu.tr/~yurdakul,csrankings-a.csv
Ardalan Amiri Sani,Univ. of California - Irvine,http://www.ics.uci.edu/~ardalan,csrankings-a.csv
Arden Ruttan,Kent State University,https://www.kent.edu/cs/profile/arden-ruttan,csrankings-a.csv
Ardhendu Tripathy,Missouri S&T,https://astripathy.github.io,csrankings-a.csv
Ardi Tampuu,University of Tartu,https://www.etis.ee/CV/Ardi_Tampuu/est,csrankings-a.csv
Areej Malibari,King Abdulaziz University,http://aamalibari1.kau.edu.sa/CVEn.aspx?Site_ID=0004507&Lng=EN,csrankings-a.csv
Arend Hintze,Michigan State University,http://hintzelab.msu.edu,csrankings-a.csv
Arend Rensink,University of Twente,https://people.utwente.nl/arend.rensink,csrankings-a.csv
Argyrios Deligkas,Royal Holloway University of London,https://sites.google.com/view/deligkas/home,csrankings-a.csv
Ari Ezra Waldman,Northeastern University,https://www.ariewaldman.com,csrankings-a.csv
Ari Holtzman,University of Chicago,https://ariholtzman.com,csrankings-a.csv
Ari Juels [Tech],Cornell University,http://tech.cornell.edu/people/ari-juels,csrankings-a.csv
Ari Rappoport,Hebrew University of Jerusalem,http://www.cs.huji.ac.il/~arir,csrankings-a.csv
Ari Schlesinger,University of Georgia,https://arischlesinger.com,csrankings-a.csv
Ari Visa,Tampere University,https://www.tuni.fi/en/ari-visa,csrankings-a.csv
Ariadne Maria Brito Rizzoni Carvalho,UNICAMP,http://www.ic.unicamp.br/~ariadne,csrankings-a.csv
Arianna Bisazza,University of Groningen,http://www.cs.rug.nl/~bisazza,csrankings-a.csv
Arie E. Kaufman,Stony Brook University,http://www3.cs.stonybrook.edu/~ari,csrankings-a.csv
Arie Gurfinkel,University of Waterloo,https://arieg.bitbucket.io,csrankings-a.csv
Arie van Deursen,TU Delft,http://www.st.ewi.tudelft.nl/~arie,csrankings-a.csv
Ariel D. Procaccia,Harvard University,http://procaccia.info,csrankings-a.csv
Ariel Dora Stern,Hasso Plattner Institute,https://hpi.de/en/research/research-groups/digital-health-economics-policy,csrankings-a.csv
Ariel Felner,Ben-Gurion University of the Negev,http://www.ise.bgu.ac.il/engineering/PersonalWebSite1main.aspx?id=jsrtrVrd,csrankings-a.csv
Ariel J. Frank,Bar-Ilan University,http://u.cs.biu.ac.il/~ariel,csrankings-a.csv
Ariel Liebman,Monash University,http://monash.edu/research/explore/en/persons/ariel-liebman(e36117d1-95a6-4733-8d33-75c14c38ff87).html,csrankings-a.csv
Ariel Orda,Technion,http://webee.technion.ac.il/Sites/People/ArielOrda,csrankings-a.csv
Arielle Carr,Lehigh University,https://engineering.lehigh.edu/faculty/arielle-carr,csrankings-a.csv
Arif Alam,University of Massachusetts Lowell,http://faculty.uml.edu/~alam,csrankings-a.csv
Arif Selcuk Uluagac,Florida International University,http://nweb.eng.fiu.edu/selcuk,csrankings-a.csv
Arif Ul Alam,University of Massachusetts Lowell,http://faculty.uml.edu/~alam,csrankings-a.csv
Ariful Azad,Indiana University,https://arifulazad.com,csrankings-a.csv
Arijit Bishnu,ISI Kolkata,https://www.isical.ac.in/~arijit,csrankings-a.csv
Arijit Das,Naval Postgraduate School,http://faculty.nps.edu/vitae/cgi-bin/vita.cgi?p=display_vita&id=1069348939,csrankings-a.csv
Arijit Ghosh,ISI Kolkata,https://sites.google.com/site/homepagearijitghosh,csrankings-a.csv
Arijit Khan 0001,Aalborg University,https://homes.cs.aau.dk/~Arijit/index.html,csrankings-a.csv
Arijit Mondal,IIT Patna,https://iitp.ac.in/index.php/departments/engineering/computer-science-a-engineering/people/faculty/584-arijit-mondal.html,csrankings-a.csv
Arijit Sur,IIT Guwahati,http://www.iitg.ernet.in/arijit,csrankings-a.csv
Arindam Banerjee 0001,Univ. of Illinois at Urbana-Champaign,https://arindam.cs.illinois.edu,csrankings-a.csv
Arindam Khan 0001,IISc Bangalore,http://drona.csa.iisc.ac.in/~arindam,csrankings-a.csv
Aris Anagnostopoulos,Sapienza University of Rome,http://aris.me,csrankings-a.csv
Aris Filos-Ratsikas,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Aris_Filos-Ratsikas.html,csrankings-a.csv
Aris Pagourtzis,NTUA,http://users.softlab.ntua.gr/~pagour,csrankings-a.csv
Aristides Efthymiou,University of Ioannina,https://cs.uoi.gr/~efthym,csrankings-a.csv
Aristides Gionis,KTH Royal Institute of Technology,https://www.kth.se/profile/argioni,csrankings-a.csv
Aristidis Likas,University of Ioannina,https://cs.uoi.gr/~arly,csrankings-a.csv
Aristidis Sapounakis,University of Piraeus,https://www.cs.unipi.gr/sapounakis,csrankings-a.csv
Aritra Banik,NISER,https://www.niser.ac.in/~aritra,csrankings-a.csv
Aritra Dutta,University of Central Florida,https://www.cs.ucf.edu/person/aritra-dutta,csrankings-a.csv
Aritra Hazra,IIT Kharagpur,https://cse.iitkgp.ac.in/~aritrah,csrankings-a.csv
Aritran Piplai,University of Texas - El Paso,https://hb2504.utep.edu/Home/Profile?username=apiplai,csrankings-a.csv
Arjan Durresi,IUPUI,http://cs.iupui.edu/~durresi,csrankings-a.csv
Arjen K. Lenstra,EPFL,https://people.epfl.ch/arjen.lenstra,csrankings-a.csv
Arjen P. de Vries,Radboud University,https://www.ru.nl/personen/vries-a-de,csrankings-a.csv
Arjun Arunasalam,Florida International University,https://arjunarunasalam.github.io,csrankings-a.csv
Arjun Bhagoji,IIT Bombay,https://arjunbhagoji.github.io,csrankings-a.csv
Arjun Guha,Northeastern University,http://ccs.neu.edu/~arjunguha/main/home,csrankings-a.csv
Arjun Mukherjee,University of Houston,http://www2.cs.uh.edu/~arjun,csrankings-a.csv
Arkadev Chattopadhyay,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~arkadev,csrankings-a.csv
Arkadi Nemirovski,Georgia Institute of Technology,https://www.isye.gatech.edu/users/arkadi-nemirovski,csrankings-a.csv
Arkady Yerukhimovich,George Washington University,https://www2.seas.gwu.edu/~arkady,csrankings-a.csv
Arkaprava Basu,IISc Bangalore,http://drona.csa.iisc.ac.in/~arkapravab,csrankings-a.csv
Arlei Lopes da Silva,Rice University,https://profiles.rice.edu/faculty/arlei-silva,csrankings-a.csv
Arlei Silva,Rice University,https://profiles.rice.edu/faculty/arlei-silva,csrankings-a.csv
Arlindo L. Oliveira,Universidade de Lisboa,http://web.tecnico.ulisboa.pt/arlindo.oliveira,csrankings-a.csv
Arlindo Limede Oliveira,Universidade de Lisboa,http://web.tecnico.ulisboa.pt/arlindo.oliveira,csrankings-a.csv
Armaghan Moemeni,University of Nottingham,https://www.nottingham.ac.uk/computerscience/people/armaghan.moemeni,csrankings-a.csv
Arman Adibi,Augusta University,https://adibiarman.github.io,csrankings-a.csv
Arman Cohan,Yale University,https://seas.yale.edu/faculty-research/faculty-directory/arman-cohan,csrankings-a.csv
Arman Roohi,University of Nebraska,https://armanroohi.com,csrankings-a.csv
Armando Fox,Univ. of California - Berkeley,https://www.eecs.berkeley.edu/Faculty/Homepages/fox.html,csrankings-a.csv
Armando Solar-Lezama,Massachusetts Institute of Technology,https://people.csail.mit.edu/asolar,csrankings-a.csv
Armin Biere,University of Freiburg,https://cca.informatik.uni-freiburg.de/biere,csrankings-a.csv
Armin Kashefi,Brunel University London,https://www.brunel.ac.uk/people/armin-kashefi,csrankings-a.csv
Armin Moin,UCCS,https://faculty.uccs.edu/amoin,csrankings-a.csv
Armin R. Mikler,University of North Texas,http://www.cse.unt.edu/~mikler/A.R.Mikler,csrankings-a.csv
Armin Zimmermann,TU Ilmenau,https://www.tu-ilmenau.de/sse/mitarbeiter/prof-zimmermann,csrankings-a.csv
Armon Barton,Naval Postgraduate School,https://armonbarton.com,csrankings-a.csv
Arnab Bhattacharya 0001,IIT Kanpur,https://www.cse.iitk.ac.in/users/arnabb,csrankings-a.csv
Arnab Bhattacharyya 0001,National University of Singapore,https://www.comp.nus.edu.sg/~arnab,csrankings-a.csv
Arnab K. Paul,BITS Pilani-Goa,https://arnabkrpaul.github.io,csrankings-a.csv
Arnab Kumar Biswas,Queen's University Belfast,https://pure.qub.ac.uk/en/persons/arnab-kumar-biswas,csrankings-a.csv
Arnab Nandi 0001,Ohio State University,http://arnab.org,csrankings-a.csv
Arnab Sarkar 0001,IIT Kharagpur,https://facweb.iitkgp.ac.in/~arnab/index.html,csrankings-a.csv
Arnaldo Vieira Moura,UNICAMP,http://santana.ic.unicamp.br,csrankings-a.csv
Arnaldo de Albuquerque Araújo,UFMG,http://homepages.dcc.ufmg.br/~arnaldo,csrankings-a.csv
Arnaud Lefray,Ecole Normale Superieure de Lyon,http://ens-lyon.academia.edu/ArnaudLeveau,csrankings-a.csv
Arnaud Liefooghe,CRIStAL,https://sites.google.com/site/arnaudliefooghe,csrankings-a.csv
Arnav Jhala,North Carolina State University,https://games.soe.ucsc.edu/arnav-jhala,csrankings-a.csv
Arnd Hartmanns,University of Twente,https://arnd.hartmanns.name,csrankings-a.csv
Arnd Poetzsch-Heffter,TU Kaiserslautern,https://softech.cs.uni-kl.de/homepage/de/staff/PoetzschHeffter,csrankings-a.csv
Arndt Bode,TU Munich,https://www.lrr.in.tum.de/mitarbeiter/bode,csrankings-a.csv
Arndt von Haeseler,University of Vienna,https://informatik.univie.ac.at/Arndt.von%20Haeseler,csrankings-a.csv
Arne Linde,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/Arne-Linde-.aspx,csrankings-a.csv
Arne Meier,University of Hannover,https://www.thi.uni-hannover.de/meier.html,csrankings-a.csv
Arne Skou,Aalborg University,http://people.cs.aau.dk/~ask,csrankings-a.csv
Arne Storjohann,University of Waterloo,https://cs.uwaterloo.ca/~astorjoh,csrankings-a.csv
Arnis Parsovs,University of Tartu,https://www.etis.ee/CV/Arnis_Parsovs/eng,csrankings-a.csv
Arno J. Knobbe,Leiden University,https://liacs.leidenuniv.nl/~knobbeaj,csrankings-a.csv
Arno Onken,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Arno_Onken.html,csrankings-a.csv
Arno Rüdiger Wacker,Bundeswehr University Munich,https://www.unibw.de/anwendungssicherheit/univ-prof-dr-arno-wacker,csrankings-a.csv
Arno Solin,Aalto University,https://people.aalto.fi/arno.solin,csrankings-a.csv
Arno Wacker,Bundeswehr University Munich,https://www.unibw.de/anwendungssicherheit/univ-prof-dr-arno-wacker,csrankings-a.csv
Arnold Filtser,Bar-Ilan University,https://arnold.filtser.com,csrankings-a.csv
Arnold Neville Pears,Uppsala University,http://www.it.uu.se/katalog/arnoldp,csrankings-a.csv
Arnold Pears,Uppsala University,http://www.it.uu.se/katalog/arnoldp,csrankings-a.csv
Arnold W. M. Smeulders,University of Amsterdam,https://staff.fnwi.uva.nl/a.w.m.smeulders,csrankings-a.csv
Arnon Avron,Tel Aviv University,http://www.cs.tau.ac.il/~aa,csrankings-a.csv
Arnoud Visser,University of Amsterdam,https://staff.fnwi.uva.nl/a.visser,csrankings-a.csv
Arnulfo P. Azcarraga,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742696277&command=GETPROFILE,csrankings-a.csv
Arobinda Gupta,IIT Kharagpur,http://cse.iitkgp.ac.in/~agupta,csrankings-a.csv
Aron Culotta,Tulane University,http://www.cs.tulane.edu/~aculotta,csrankings-a.csv
Aron Laszka,Pennsylvania State University,https://aronlaszka.com,csrankings-a.csv
Aroor Dinesh Dileep,IIT Mandi,http://faculty.iitmandi.ac.in/~addileep,csrankings-a.csv
Arosha K. Bandara,Open University UK,http://stem.open.ac.uk/people/akb235,csrankings-a.csv
Arpan Gujarati,University of British Columbia,https://arpangujarati.github.io,csrankings-a.csv
Arpan Mukhopadhyay,University of Warwick,https://warwick.ac.uk/fac/sci/dcs/people/arpan_mukhopadhyay,csrankings-a.csv
Arpit Agarwal,IIT Bombay,https://agarpit.github.io,csrankings-a.csv
Arpit Gupta,Univ. of California - Santa Barbara,https://sites.cs.ucsb.edu/~arpitgupta,csrankings-a.csv
Arpita Biswas,Rutgers University,https://sites.google.com/view/arpitabiswas,csrankings-a.csv
Arpita Ghosh,Cornell University,http://www.arpitaghosh.com,csrankings-a.csv
